GAME_ORDER,YEAR,DATE,GAME_NUMBER,WEEK,PLAYER,AGE,TEAM,OPPONENT,RESULT,RUSHING_ATT,RUSHING_YDS,RUSHING_TD,RUSHING_1D,RUSHING_YBC,RUSHING_YBC_ATT,RUSHING_YAC,RUSHING_YAC_ATT,RUSHING_BRKTKL,RUSHING_ATT_BR,RECEIVING_TGT,RECEIVING_REC,RECEIVING_YDS,RECEIVING_TD,RECEIVING_1D,RECEIVING_YBC,RECEIVING_YBC_R,RECEIVING_YAC,RECEIVING_YAC_R,RECEIVING_ADOT,RECEIVING_BRKTKL,RECEIVING_REC_BR,RECEIVING_DROP,RECEIVING_DROP_PCT,RECEIVING_INT,RECEIVING_RAT,PASSING_CMP,PASSING_ATT,PASSING_CMP_PCT,PASSING_YDS,PASSING_TD,PASSING_INT,PASSING_RATE,PASSING_SK,PASSING_YDS1,PASSING_Y_A,PASSING_AY_A,PPR
4.0,2021.0,2021-10-24,7.0,7.0,Tommy Tremble,21.144,CAR,NYG,L 3-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,0.0,1.0,7.0,3.5,5.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,91.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
5.0,2021.0,2021-10-31,8.0,8.0,Tommy Tremble,21.151,CAR,ATL,W 19-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,0.0,2.0,15.0,5.0,3.0,1.0,8.8,0.0,0.0,1.0,25.0,0.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
6.0,2021.0,2021-11-07,9.0,9.0,Tommy Tremble,21.158,CAR,NWE,L 6-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,0.0,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
7.0,2021.0,2021-11-14,10.0,10.0,Tommy Tremble,21.165,CAR,ARI,W 34-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
8.0,2021.0,2021-11-28,12.0,12.0,Tommy Tremble,21.179,CAR,MIA,L 10-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4
9.0,2021.0,2021-12-26,15.0,16.0,Tommy Tremble,21.207,CAR,TAM,L 6-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,22.0,0.0,1.0,7.0,3.5,15.0,7.5,3.5,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2
10.0,2021.0,2022-01-09,17.0,18.0,Tommy Tremble,21.221,CAR,TAM,L 17-41,1.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,2.0,1.0,5.0,2.5,5.4,0.0,0.0,0.0,0.0,0.0,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
11.0,2022.0,2022-10-09,5.0,5.0,Tommy Tremble,22.129,CAR,SFO,L 15-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2022.0,2022-10-30,8.0,8.0,Tommy Tremble,22.15,CAR,ATL,L 34-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,17.0,0.0,1.0,13.0,6.5,4.0,2.0,12.3,0.0,0.0,0.0,0.0,0.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7
13.0,2022.0,2022-11-06,9.0,9.0,Tommy Tremble,22.157,CAR,CIN,L 21-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,11.0,1.0,1.0,8.0,4.0,3.0,1.5,10.0,0.0,0.0,0.0,0.0,1.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
14.0,2022.0,2022-12-18,14.0,15.0,Tommy Tremble,22.199,CAR,PIT,L 16-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,20.0,0.0,1.0,10.0,5.0,10.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
15.0,2023.0,2023-09-24,3.0,3.0,Tommy Tremble,23.114,CAR,SEA,L 27-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,0.0,16.0,16.0,-1.0,-1.0,16.0,0.0,0.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
16.0,2023.0,2023-11-19,10.0,11.0,Tommy Tremble,23.17,CAR,DAL,L 10-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,0.0,4.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,81.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4
17.0,2023.0,2023-11-26,11.0,12.0,Tommy Tremble,23.177,CAR,TEN,L 10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,6.0,6.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
0.0,2018.0,2018-09-06,1.0,1.0,Zach Ertz,27.3,PHI,ATL,W 18-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,48.0,0.0,1.0,32.0,6.4,16.0,3.2,7.8,0.0,0.0,2.0,20.0,0.0,63.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8
1.0,2018.0,2018-09-16,2.0,2.0,Zach Ertz,27.31,PHI,TAM,L 21-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.0,94.0,0.0,3.0,76.0,6.9,18.0,1.6,6.2,0.0,0.0,0.0,0.0,0.0,96.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4
2.0,2018.0,2018-09-23,3.0,3.0,Zach Ertz,27.317,PHI,IND,W 20-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,73.0,0.0,4.0,50.0,10.0,23.0,4.6,8.4,0.0,0.0,1.0,10.0,1.0,34.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3
3.0,2018.0,2018-09-30,4.0,4.0,Zach Ertz,27.324,PHI,TEN,L 23-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,112.0,0.0,6.0,71.0,7.1,41.0,4.1,5.8,0.0,0.0,0.0,0.0,0.0,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.200000000000003
4.0,2018.0,2018-10-07,5.0,5.0,Zach Ertz,27.331,PHI,MIN,L 21-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,110.0,1.0,7.0,55.0,5.5,55.0,5.5,6.1,0.0,0.0,0.0,0.0,0.0,138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
5.0,2018.0,2018-10-11,6.0,6.0,Zach Ertz,27.335,PHI,NYG,W 34-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,43.0,1.0,3.0,43.0,6.1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,123.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3
6.0,2018.0,2018-10-21,7.0,7.0,Zach Ertz,27.345,PHI,CAR,L 17-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,138.0,0.0,7.0,122.0,13.6,16.0,1.8,13.8,1.0,9.0,0.0,0.0,0.0,118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8
7.0,2018.0,2018-10-28,8.0,8.0,Zach Ertz,27.352,PHI,JAX,W 24-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,26.0,1.0,2.0,17.0,4.3,9.0,2.3,5.5,0.0,0.0,0.0,0.0,0.0,115.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6
8.0,2018.0,2018-11-11,9.0,10.0,Zach Ertz,28.001,PHI,DAL,L 20-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,14.0,145.0,2.0,9.0,104.0,7.4,41.0,2.9,7.3,0.0,0.0,1.0,6.3,1.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5
9.0,2018.0,2018-11-18,10.0,11.0,Zach Ertz,28.008,PHI,NOR,L 7-48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,0.0,1.0,12.0,6.0,3.0,1.5,6.3,0.0,0.0,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
10.0,2018.0,2018-11-25,11.0,12.0,Zach Ertz,28.015,PHI,NYG,W 25-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,91.0,1.0,5.0,64.0,9.1,27.0,3.9,8.0,1.0,7.0,0.0,0.0,0.0,153.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1
11.0,2018.0,2018-12-03,12.0,13.0,Zach Ertz,28.023,PHI,WAS,W 28-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,83.0,0.0,6.0,50.0,5.6,33.0,3.7,6.6,0.0,0.0,0.0,0.0,0.0,101.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3
12.0,2018.0,2018-12-09,13.0,14.0,Zach Ertz,28.029,PHI,DAL,L 23-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,38.0,0.0,3.0,31.0,6.2,7.0,1.4,7.8,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8
13.0,2018.0,2018-12-16,14.0,15.0,Zach Ertz,28.036,PHI,LAR,W 30-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,22.0,0.0,1.0,7.0,2.3,15.0,5.0,8.6,0.0,0.0,1.0,14.3,1.0,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2
14.0,2018.0,2018-12-23,15.0,16.0,Zach Ertz,28.043,PHI,HOU,W 32-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,110.0,2.0,8.0,70.0,5.8,40.0,3.3,5.7,1.0,12.0,0.0,0.0,1.0,106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
15.0,2018.0,2018-12-30,16.0,17.0,Zach Ertz,28.05,PHI,WAS,W 24-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,15.0,0.0,0.0,6.0,2.0,9.0,3.0,5.5,0.0,0.0,0.0,0.0,1.0,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
16.0,2019.0,2019-09-08,1.0,1.0,Zach Ertz,28.302,PHI,WAS,W 32-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,54.0,0.0,3.0,33.0,6.6,21.0,4.2,5.9,0.0,0.0,0.0,0.0,0.0,93.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4
17.0,2019.0,2019-09-15,2.0,2.0,Zach Ertz,28.309,PHI,ATL,L 20-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,72.0,0.0,2.0,60.0,7.5,12.0,1.5,8.8,0.0,0.0,1.0,6.3,1.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2
18.0,2019.0,2019-09-22,3.0,3.0,Zach Ertz,28.316,PHI,DET,L 24-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,64.0,0.0,3.0,42.0,10.5,22.0,5.5,9.6,0.0,0.0,0.0,0.0,0.0,87.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4
19.0,2019.0,2019-09-26,4.0,4.0,Zach Ertz,28.32,PHI,GNB,W 34-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,65.0,0.0,5.0,48.0,6.9,17.0,2.4,7.3,0.0,0.0,0.0,0.0,0.0,100.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5
20.0,2019.0,2019-10-06,5.0,5.0,Zach Ertz,28.33,PHI,NYJ,W 31-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,57.0,1.0,2.0,54.0,10.8,3.0,0.6,8.7,0.0,0.0,0.0,0.0,0.0,135.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7
21.0,2019.0,2019-10-13,6.0,6.0,Zach Ertz,28.337,PHI,MIN,L 20-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,54.0,0.0,2.0,51.0,12.8,3.0,0.8,10.2,0.0,0.0,1.0,11.1,0.0,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
22.0,2019.0,2019-10-20,7.0,7.0,Zach Ertz,28.344,PHI,DAL,L 10-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,38.0,0.0,2.0,28.0,14.0,10.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001
23.0,2019.0,2019-10-27,8.0,8.0,Zach Ertz,28.351,PHI,BUF,W 31-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.0,0.0,1.0,15.0,7.5,5.0,2.5,11.5,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
24.0,2019.0,2019-11-03,9.0,9.0,Zach Ertz,28.358,PHI,CHI,W 22-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,103.0,1.0,8.0,53.0,5.9,50.0,5.6,6.9,1.0,9.0,1.0,9.1,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3
25.0,2019.0,2019-11-17,10.0,11.0,Zach Ertz,29.007,PHI,NWE,L 10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,94.0,0.0,4.0,62.0,6.9,32.0,3.6,7.0,2.0,4.5,0.0,0.0,0.0,102.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4
26.0,2019.0,2019-11-24,11.0,12.0,Zach Ertz,29.014,PHI,SEA,L 9-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,91.0,1.0,7.0,70.0,5.8,21.0,1.8,5.6,0.0,0.0,0.0,0.0,0.0,117.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1
27.0,2019.0,2019-12-01,12.0,13.0,Zach Ertz,29.021,PHI,MIA,L 31-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,24.0,0.0,1.0,7.0,2.3,17.0,5.7,8.8,0.0,0.0,1.0,16.7,0.0,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
28.0,2019.0,2019-12-09,13.0,14.0,Zach Ertz,29.029,PHI,NYG,W 23-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,91.0,2.0,4.0,78.0,8.7,13.0,1.4,9.0,0.0,0.0,0.0,0.0,0.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1
29.0,2019.0,2019-12-15,14.0,15.0,Zach Ertz,29.035,PHI,WAS,W 37-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,61.0,1.0,4.0,32.0,6.4,29.0,5.8,10.1,1.0,5.0,1.0,10.0,0.0,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1
30.0,2019.0,2019-12-22,15.0,16.0,Zach Ertz,29.042,PHI,DAL,W 17-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,28.0,0.0,2.0,18.0,4.5,10.0,2.5,9.0,1.0,4.0,0.0,0.0,0.0,77.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
31.0,2020.0,2020-09-13,1.0,1.0,Zach Ertz,29.308,PHI,WAS,L 17-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,18.0,1.0,2.0,14.0,4.7,4.0,1.3,8.1,0.0,0.0,1.0,14.3,0.0,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
32.0,2020.0,2020-09-20,2.0,2.0,Zach Ertz,29.315,PHI,LAR,L 19-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,42.0,0.0,2.0,34.0,6.8,8.0,1.6,8.3,0.0,0.0,0.0,0.0,0.0,86.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
33.0,2020.0,2020-09-27,3.0,3.0,Zach Ertz,29.322,PHI,CIN,T 23-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,70.0,0.0,4.0,62.0,8.9,8.0,1.1,11.1,0.0,0.0,1.0,10.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
34.0,2020.0,2020-10-04,4.0,4.0,Zach Ertz,29.329,PHI,SFO,W 25-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,9.0,0.0,0.0,-3.0,-0.8,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9
35.0,2020.0,2020-10-11,5.0,5.0,Zach Ertz,29.336,PHI,PIT,L 29-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,0.0,1.0,4.0,4.0,2.0,2.0,6.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
36.0,2020.0,2020-10-18,6.0,6.0,Zach Ertz,29.343,PHI,BAL,L 28-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,33.0,0.0,1.0,31.0,7.8,2.0,0.5,6.7,0.0,0.0,1.0,10.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.300000000000001
37.0,2020.0,2020-12-06,12.0,13.0,Zach Ertz,30.026,PHI,GNB,L 16-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,31.0,0.0,2.0,23.0,11.5,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
38.0,2020.0,2020-12-13,13.0,14.0,Zach Ertz,30.033,PHI,NOR,W 24-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,9.0,4.5,-1.0,-0.5,6.3,0.0,0.0,0.0,0.0,0.0,70.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8
39.0,2020.0,2020-12-20,14.0,15.0,Zach Ertz,30.04,PHI,ARI,L 26-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,69.0,0.0,2.0,45.0,22.5,24.0,12.0,11.1,0.0,0.0,0.0,0.0,0.0,68.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9
40.0,2020.0,2020-12-27,15.0,16.0,Zach Ertz,30.047,PHI,DAL,L 17-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,33.0,0.0,1.0,18.0,6.0,15.0,5.0,5.4,0.0,0.0,2.0,28.6,0.0,57.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001
41.0,2020.0,2021-01-03,16.0,17.0,Zach Ertz,30.054,PHI,WAS,L 14-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,16.0,0.0,1.0,10.0,3.3,6.0,2.0,4.8,0.0,0.0,0.0,0.0,1.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
42.0,2021.0,2021-09-19,2.0,2.0,Zach Ertz,30.313,PHI,SFO,L 11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,6.0,6.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,56.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6
43.0,2021.0,2021-10-10,5.0,5.0,Zach Ertz,30.334,PHI,CAR,W 21-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,1.0,4.0,4.0,3.0,3.0,12.0,0.0,0.0,1.0,16.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
44.0,2021.0,2021-10-14,6.0,6.0,Zach Ertz,30.338,PHI,TAM,L 22-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,29.0,1.0,2.0,10.0,2.5,19.0,4.8,5.0,0.0,0.0,0.0,0.0,0.0,117.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9
45.0,2021.0,2021-10-24,7.0,7.0,Zach Ertz,30.348,ARI,HOU,W 31-5,1.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,3.0,66.0,1.0,3.0,30.0,10.0,36.0,12.0,12.6,0.0,0.0,0.0,0.0,1.0,104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
46.0,2021.0,2021-10-28,8.0,8.0,Zach Ertz,30.352,ARI,GNB,L 21-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,42.0,0.0,2.0,19.0,4.8,23.0,5.8,4.8,0.0,0.0,0.0,0.0,0.0,110.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2
47.0,2021.0,2021-11-07,9.0,9.0,Zach Ertz,30.362,ARI,SFO,W 31-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,27.0,0.0,1.0,-2.0,-0.7,29.0,9.7,0.6,0.0,0.0,1.0,20.0,0.0,74.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7
48.0,2021.0,2021-11-14,10.0,10.0,Zach Ertz,31.004,ARI,CAR,L 10-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,46.0,0.0,2.0,28.0,7.0,18.0,4.5,10.0,1.0,4.0,0.0,0.0,0.0,89.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.600000000000001
49.0,2021.0,2021-11-21,11.0,11.0,Zach Ertz,31.011,ARI,SEA,W 23-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,88.0,2.0,7.0,48.0,6.0,40.0,5.0,5.6,0.0,0.0,1.0,11.1,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8
50.0,2021.0,2021-12-05,12.0,13.0,Zach Ertz,31.025,ARI,CHI,W 33-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,9.0,9.0,1.0,1.0,7.5,0.0,0.0,0.0,0.0,0.0,64.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
51.0,2021.0,2021-12-13,13.0,14.0,Zach Ertz,31.033,ARI,LAR,L 23-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,42.0,0.0,2.0,33.0,6.6,9.0,1.8,5.9,0.0,0.0,0.0,0.0,2.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
