,Unnamed: 0.1,Unnamed: 0,DEF_TEAM,OPP_CODE,YEAR,WEEK,SCORE_OPP,PASSING_CMP,PASSING_ATT,PASSING_YDS,PASSING_TD,PASSING_INT,PASSING_SK,PASSING_Y_A,PASSING_NY_A,PASSING_CMP_PCT,PASSING_RATE,RUSHING_ATT,RUSHING_YDS,RUSHING_Y_A,RUSHING_TD
2788,2788,13,BAL,JAX,2023,15.0,7.0,25.0,43.0,258.0,1.0,0.0,1.0,6.1,5.9,58.1,83.3,17.0,75.0,4.4,0.0
2789,2789,14,BAL,SFO,2023,16.0,19.0,26.0,46.0,308.0,1.0,5.0,4.0,7.3,6.2,56.5,44.7,18.0,121.0,6.7,1.0
2790,2790,15,BAL,MIA,2023,17.0,19.0,22.0,38.0,221.0,2.0,2.0,3.0,6.2,5.4,57.9,70.2,25.0,154.0,6.2,0.0
2791,2791,16,BAL,PIT,2023,18.0,17.0,18.0,20.0,134.0,1.0,0.0,3.0,7.6,5.8,90.0,111.2,39.0,155.0,4.0,1.0
2792,2792,0,JAX,IND,2023,1.0,21.0,24.0,39.0,215.0,1.0,1.0,4.0,5.7,5.0,61.5,74.2,26.0,65.0,2.5,1.0
2793,2793,1,JAX,KAN,2023,2.0,17.0,29.0,41.0,298.0,2.0,1.0,1.0,7.4,7.1,70.7,97.4,22.0,101.0,4.6,0.0
2794,2794,2,JAX,HOU,2023,3.0,37.0,20.0,30.0,280.0,2.0,0.0,0.0,9.3,9.3,66.7,118.7,26.0,86.0,3.3,1.0
2795,2795,3,JAX,ATL,2023,4.0,7.0,19.0,31.0,160.0,1.0,2.0,4.0,6.2,4.6,61.3,58.5,22.0,127.0,5.8,0.0
2796,2796,4,JAX,BUF,2023,5.0,20.0,27.0,40.0,359.0,2.0,1.0,0.0,9.0,9.0,67.5,102.0,14.0,29.0,2.1,1.0
2797,2797,5,JAX,IND,2023,6.0,20.0,33.0,55.0,310.0,1.0,3.0,3.0,6.0,5.3,60.0,58.9,17.0,44.0,2.6,1.0
2798,2798,6,JAX,NOR,2023,7.0,24.0,33.0,55.0,295.0,1.0,1.0,1.0,5.5,5.3,60.0,72.9,31.0,112.0,3.6,1.0
2799,2799,7,JAX,PIT,2023,8.0,10.0,25.0,43.0,191.0,1.0,2.0,3.0,4.9,4.2,58.1,57.4,18.0,70.0,3.9,0.0
2800,2800,8,JAX,SFO,2023,10.0,34.0,20.0,28.0,293.0,3.0,0.0,2.0,10.8,9.8,71.4,140.9,30.0,144.0,4.8,1.0
2801,2801,9,JAX,TEN,2023,11.0,14.0,13.0,17.0,143.0,2.0,0.0,2.0,9.3,7.5,76.5,140.1,19.0,92.0,4.8,0.0
2802,2802,10,JAX,HOU,2023,12.0,21.0,26.0,36.0,261.0,2.0,0.0,4.0,8.4,6.5,72.2,111.0,18.0,91.0,5.1,1.0
2803,2803,11,JAX,CIN,2023,13.0,34.0,33.0,39.0,335.0,1.0,1.0,2.0,8.9,8.2,84.6,100.3,31.0,156.0,5.0,3.0
2804,2804,12,JAX,CLE,2023,14.0,31.0,26.0,45.0,307.0,3.0,1.0,1.0,6.9,6.7,57.8,91.6,28.0,82.0,2.9,1.0
2805,2805,13,JAX,BAL,2023,15.0,23.0,14.0,24.0,145.0,1.0,1.0,3.0,7.1,5.4,58.3,72.4,42.0,251.0,6.0,1.0
2806,2806,14,JAX,TAM,2023,16.0,30.0,26.0,35.0,265.0,2.0,0.0,2.0,8.1,7.2,74.3,114.6,36.0,70.0,1.9,1.0
2807,2807,15,JAX,CAR,2023,17.0,0.0,19.0,32.0,67.0,0.0,1.0,6.0,3.5,1.8,59.4,51.0,15.0,57.0,3.8,0.0
2808,2808,16,JAX,TEN,2023,18.0,28.0,17.0,27.0,152.0,2.0,1.0,2.0,6.2,5.2,63.0,87.3,26.0,175.0,6.7,2.0
2809,2809,0,LAR,SEA,2023,1.0,13.0,16.0,26.0,95.0,1.0,0.0,2.0,4.3,3.4,61.5,81.4,18.0,85.0,4.7,0.0
2810,2810,1,LAR,SFO,2023,2.0,30.0,17.0,25.0,206.0,0.0,0.0,1.0,8.2,7.9,68.0,93.1,28.0,159.0,5.7,3.0
2811,2811,2,LAR,CIN,2023,3.0,19.0,26.0,49.0,242.0,0.0,1.0,2.0,5.3,4.7,53.1,58.4,23.0,67.0,2.9,1.0
2812,2812,3,LAR,IND,2023,4.0,23.0,11.0,25.0,196.0,2.0,0.0,2.0,8.0,7.3,44.0,98.1,31.0,133.0,4.3,1.0
2813,2813,4,LAR,PHI,2023,5.0,23.0,25.0,38.0,295.0,1.0,1.0,1.0,8.0,7.6,65.8,87.1,39.0,159.0,4.1,1.0
2814,2814,5,LAR,ARI,2023,6.0,9.0,21.0,41.0,215.0,0.0,1.0,2.0,5.7,5.0,51.2,56.5,30.0,130.0,4.3,0.0
2815,2815,6,LAR,PIT,2023,7.0,24.0,17.0,25.0,214.0,0.0,0.0,2.0,9.2,7.9,68.0,94.4,29.0,86.0,3.0,3.0
2816,2816,7,LAR,DAL,2023,8.0,43.0,27.0,34.0,285.0,4.0,1.0,3.0,9.0,7.7,79.4,128.6,26.0,102.0,3.9,0.0
2817,2817,8,LAR,GNB,2023,9.0,20.0,20.0,26.0,207.0,1.0,0.0,4.0,8.8,6.9,76.9,112.2,38.0,184.0,4.8,1.0
2818,2818,9,LAR,SEA,2023,11.0,16.0,24.0,40.0,223.0,1.0,1.0,2.0,5.9,5.3,60.0,73.2,21.0,68.0,3.2,0.0
2819,2819,10,LAR,ARI,2023,12.0,14.0,27.0,45.0,219.0,1.0,0.0,4.0,5.7,4.5,60.0,79.8,15.0,73.0,4.9,1.0
2820,2820,11,LAR,CLE,2023,13.0,19.0,23.0,44.0,240.0,2.0,1.0,2.0,5.8,5.2,52.3,74.1,23.0,87.0,3.8,0.0
2821,2821,12,LAR,BAL,2023,14.0,37.0,24.0,43.0,310.0,3.0,1.0,2.0,7.3,6.9,55.8,92.2,26.0,139.0,5.3,0.0
2822,2822,13,LAR,WAS,2023,15.0,20.0,19.0,36.0,218.0,3.0,1.0,1.0,6.3,5.9,52.8,87.5,21.0,79.0,3.8,0.0
2823,2823,14,LAR,NOR,2023,16.0,22.0,27.0,40.0,304.0,3.0,1.0,2.0,8.0,7.2,67.5,104.6,16.0,35.0,2.2,0.0
2824,2824,15,LAR,NYG,2023,17.0,25.0,27.0,41.0,284.0,1.0,1.0,6.0,7.8,6.0,65.9,83.8,20.0,105.0,5.3,1.0
2825,2825,16,LAR,SFO,2023,18.0,20.0,16.0,26.0,175.0,1.0,0.0,3.0,7.3,6.0,61.5,94.2,29.0,125.0,4.3,2.0
2826,2826,0,CHI,GNB,2023,1.0,38.0,15.0,27.0,237.0,3.0,0.0,1.0,9.1,8.5,55.6,122.0,32.0,92.0,2.9,1.0
2827,2827,1,CHI,TAM,2023,2.0,27.0,26.0,34.0,317.0,1.0,0.0,0.0,9.3,9.3,76.5,114.5,34.0,120.0,3.5,1.0
2828,2828,2,CHI,KAN,2023,3.0,41.0,27.0,38.0,303.0,3.0,2.0,0.0,8.0,8.0,71.1,98.9,37.0,153.0,4.1,2.0
2829,2829,3,CHI,DEN,2023,4.0,31.0,21.0,28.0,214.0,3.0,0.0,1.0,8.0,7.4,75.0,132.1,19.0,97.0,5.1,0.0
2830,2830,4,CHI,WAS,2023,5.0,20.0,37.0,51.0,359.0,2.0,1.0,5.0,7.6,6.4,72.5,96.8,10.0,29.0,2.9,0.0
2831,2831,5,CHI,MIN,2023,6.0,19.0,21.0,31.0,174.0,1.0,0.0,2.0,5.8,5.3,67.7,92.7,22.0,46.0,2.1,0.0
2832,2832,6,CHI,LVR,2023,7.0,12.0,27.0,45.0,196.0,1.0,3.0,1.0,4.5,4.3,60.0,49.9,14.0,39.0,2.8,0.0
2833,2833,7,CHI,LAC,2023,8.0,30.0,31.0,40.0,298.0,3.0,0.0,0.0,7.5,7.5,77.5,122.7,25.0,54.0,2.2,0.0
2834,2834,8,CHI,NOR,2023,9.0,24.0,26.0,35.0,214.0,3.0,0.0,0.0,6.1,6.1,74.3,118.0,27.0,87.0,3.2,0.0
2835,2835,9,CHI,CAR,2023,10.0,13.0,21.0,38.0,170.0,0.0,0.0,3.0,4.9,4.1,55.3,66.8,16.0,43.0,2.7,0.0
2836,2836,10,CHI,DET,2023,11.0,31.0,23.0,35.0,223.0,2.0,3.0,2.0,6.7,6.0,65.7,66.7,22.0,115.0,5.2,2.0
2837,2837,11,CHI,MIN,2023,12.0,10.0,22.0,32.0,169.0,1.0,4.0,2.0,5.8,5.0,68.8,52.2,17.0,73.0,4.3,0.0
2838,2838,12,CHI,DET,2023,14.0,13.0,20.0,35.0,127.0,1.0,2.0,4.0,4.6,3.3,57.1,50.5,24.0,140.0,5.8,1.0
2839,2839,13,CHI,CLE,2023,15.0,20.0,29.0,45.0,348.0,2.0,3.0,4.0,8.4,7.1,64.4,75.0,18.0,29.0,1.6,0.0
2840,2840,14,CHI,ARI,2023,16.0,16.0,24.0,38.0,213.0,2.0,0.0,2.0,6.1,5.3,63.2,95.6,20.0,93.0,4.7,0.0
2841,2841,15,CHI,ATL,2023,17.0,17.0,13.0,33.0,173.0,1.0,4.0,2.0,5.5,4.9,39.4,27.3,24.0,134.0,5.6,1.0
2842,2842,16,CHI,GNB,2023,18.0,17.0,27.0,32.0,308.0,2.0,0.0,1.0,9.9,9.3,84.4,127.6,27.0,124.0,4.6,0.0
2843,2843,0,TEN,NOR,2023,1.0,16.0,23.0,33.0,282.0,1.0,1.0,4.0,9.2,7.6,69.7,93.2,27.0,69.0,2.6,0.0
2844,2844,1,TEN,LAC,2023,2.0,24.0,27.0,41.0,281.0,2.0,0.0,3.0,7.4,6.4,65.9,101.8,21.0,61.0,2.9,0.0
2845,2845,2,TEN,CLE,2023,3.0,27.0,27.0,33.0,263.0,2.0,0.0,3.0,8.8,7.3,81.8,120.1,31.0,78.0,2.5,1.0
2846,2846,3,TEN,CIN,2023,4.0,3.0,20.0,30.0,139.0,0.0,0.0,3.0,5.5,4.2,66.7,76.9,18.0,72.0,4.0,0.0
2847,2847,4,TEN,IND,2023,5.0,23.0,20.0,26.0,236.0,0.0,0.0,1.0,9.7,8.7,76.9,104.0,34.0,193.0,5.7,2.0
2848,2848,5,TEN,BAL,2023,6.0,24.0,21.0,30.0,221.0,1.0,1.0,1.0,7.4,7.1,70.0,88.3,39.0,139.0,3.6,0.0
2849,2849,6,TEN,ATL,2023,8.0,23.0,20.0,34.0,202.0,1.0,0.0,6.0,7.2,5.1,58.8,85.7,26.0,140.0,5.4,1.0
2850,2850,7,TEN,PIT,2023,9.0,20.0,19.0,30.0,160.0,1.0,0.0,0.0,5.3,5.3,63.3,88.2,30.0,166.0,5.5,1.0
2851,2851,8,TEN,TAM,2023,10.0,20.0,18.0,29.0,263.0,2.0,1.0,3.0,9.6,8.2,62.1,100.2,29.0,77.0,2.7,0.0
2852,2852,9,TEN,JAX,2023,11.0,34.0,24.0,32.0,261.0,2.0,0.0,1.0,8.2,7.9,75.0,119.4,36.0,128.0,3.6,2.0
2853,2853,10,TEN,CAR,2023,12.0,10.0,18.0,31.0,162.0,0.0,0.0,4.0,6.3,4.6,58.1,72.2,32.0,96.0,3.0,1.0
2854,2854,11,TEN,IND,2023,13.0,31.0,26.0,42.0,300.0,2.0,0.0,3.0,7.4,6.7,61.9,99.3,23.0,55.0,2.4,0.0
2855,2855,12,TEN,MIA,2023,14.0,27.0,23.0,33.0,208.0,0.0,0.0,5.0,7.3,5.5,69.7,86.4,31.0,158.0,5.1,2.0
2856,2856,13,TEN,HOU,2023,15.0,19.0,23.0,36.0,192.0,1.0,1.0,4.0,6.4,4.8,63.9,75.2,32.0,148.0,4.6,0.0
2857,2857,14,TEN,SEA,2023,16.0,20.0,25.0,36.0,215.0,2.0,0.0,3.0,6.3,5.5,69.4,103.4,20.0,58.0,2.9,0.0
2858,2858,15,TEN,HOU,2023,17.0,26.0,24.0,32.0,201.0,1.0,0.0,1.0,6.7,6.1,75.0,101.2,28.0,111.0,4.0,0.0
2859,2859,16,TEN,JAX,2023,18.0,20.0,29.0,43.0,280.0,2.0,2.0,0.0,6.5,6.5,67.4,81.5,23.0,82.0,3.6,0.0
2860,2860,0,CIN,CLE,2023,1.0,24.0,16.0,29.0,144.0,1.0,1.0,3.0,5.3,4.5,55.2,65.9,40.0,206.0,5.2,1.0
2861,2861,1,CIN,BAL,2023,2.0,27.0,24.0,33.0,237.0,2.0,0.0,0.0,7.2,7.2,72.7,112.8,37.0,178.0,4.8,1.0
2862,2862,2,CIN,LAR,2023,3.0,16.0,18.0,33.0,221.0,1.0,2.0,6.0,8.2,5.7,54.5,60.3,13.0,71.0,5.5,0.0
2863,2863,3,CIN,TEN,2023,4.0,27.0,19.0,26.0,227.0,2.0,1.0,3.0,9.3,7.8,73.1,109.0,33.0,173.0,5.2,1.0
2864,2864,4,CIN,ARI,2023,5.0,20.0,15.0,32.0,152.0,2.0,2.0,3.0,5.2,4.3,46.9,55.7,22.0,142.0,6.5,1.0
2865,2865,5,CIN,SEA,2023,6.0,13.0,27.0,41.0,297.0,0.0,2.0,4.0,8.0,6.6,65.9,66.8,25.0,87.0,3.5,1.0
2866,2866,6,CIN,SFO,2023,8.0,17.0,22.0,31.0,347.0,1.0,2.0,2.0,11.8,10.5,71.0,91.7,23.0,113.0,4.9,1.0
2867,2867,7,CIN,BUF,2023,9.0,18.0,26.0,38.0,249.0,1.0,1.0,1.0,6.8,6.4,68.4,84.2,16.0,68.0,4.3,1.0
2868,2868,8,CIN,HOU,2023,10.0,30.0,23.0,39.0,356.0,1.0,1.0,1.0,9.1,8.9,59.0,87.1,34.0,188.0,5.5,2.0
2869,2869,9,CIN,BAL,2023,11.0,34.0,16.0,26.0,248.0,2.0,0.0,3.0,10.2,8.6,61.5,118.7,31.0,157.0,5.1,2.0
2870,2870,10,CIN,PIT,2023,12.0,16.0,24.0,33.0,268.0,0.0,0.0,2.0,8.4,7.7,72.7,96.5,33.0,153.0,4.6,1.0
2871,2871,11,CIN,JAX,2023,13.0,31.0,31.0,39.0,305.0,2.0,0.0,4.0,8.2,7.1,79.5,116.3,25.0,71.0,2.8,2.0
2872,2872,12,CIN,IND,2023,14.0,14.0,26.0,39.0,226.0,1.0,1.0,3.0,6.2,5.4,66.7,79.6,18.0,46.0,2.6,0.0
2873,2873,13,CIN,MIN,2023,15.0,24.0,26.0,34.0,281.0,2.0,2.0,3.0,8.9,7.6,76.5,95.3,30.0,143.0,4.8,1.0
2874,2874,14,CIN,PIT,2023,16.0,34.0,17.0,27.0,284.0,2.0,0.0,1.0,10.7,10.1,63.0,123.1,30.0,113.0,3.8,2.0
2875,2875,15,CIN,KAN,2023,17.0,25.0,21.0,29.0,241.0,1.0,0.0,2.0,8.4,7.8,72.4,108.5,22.0,132.0,6.0,0.0
2876,2876,16,CIN,CLE,2023,18.0,14.0,13.0,26.0,140.0,2.0,2.0,3.0,6.4,4.8,50.0,59.8,24.0,104.0,4.3,0.0
2877,2877,0,GNB,CHI,2023,1.0,20.0,24.0,37.0,189.0,1.0,1.0,4.0,5.8,4.6,64.9,75.2,29.0,122.0,4.2,1.0
2878,2878,1,GNB,ATL,2023,2.0,25.0,19.0,32.0,235.0,1.0,1.0,1.0,7.4,7.1,59.4,79.6,45.0,211.0,4.7,1.0
2879,2879,2,GNB,NOR,2023,3.0,17.0,23.0,34.0,175.0,1.0,0.0,4.0,6.0,4.6,67.6,89.7,22.0,77.0,3.5,0.0
2880,2880,3,GNB,DET,2023,4.0,34.0,19.0,28.0,190.0,1.0,1.0,2.0,7.5,6.3,67.9,83.9,43.0,211.0,4.9,3.0
2881,2881,4,GNB,LVR,2023,5.0,17.0,22.0,31.0,183.0,1.0,1.0,4.0,6.7,5.2,71.0,83.1,29.0,96.0,3.3,1.0
2882,2882,5,GNB,DEN,2023,7.0,19.0,20.0,29.0,194.0,1.0,0.0,1.0,6.7,6.5,69.0,98.9,25.0,145.0,5.8,0.0
2883,2883,6,GNB,MIN,2023,8.0,24.0,26.0,35.0,284.0,2.0,0.0,3.0,8.5,7.5,74.3,116.8,31.0,62.0,2.0,1.0
2884,2884,7,GNB,LAR,2023,9.0,3.0,13.0,28.0,119.0,0.0,1.0,1.0,4.6,4.1,46.4,43.6,26.0,68.0,2.6,0.0
2885,2885,8,GNB,PIT,2023,10.0,23.0,14.0,23.0,119.0,0.0,0.0,1.0,5.5,5.0,60.9,74.4,36.0,205.0,5.7,2.0
2886,2886,9,GNB,LAC,2023,11.0,20.0,21.0,36.0,244.0,2.0,0.0,2.0,7.2,6.4,58.3,97.5,24.0,150.0,6.3,0.0
2887,2887,10,GNB,DET,2023,12.0,22.0,29.0,44.0,324.0,2.0,0.0,3.0,7.5,6.9,65.9,102.8,31.0,140.0,4.5,1.0
2888,2888,11,GNB,KAN,2023,13.0,19.0,21.0,33.0,189.0,1.0,1.0,3.0,6.4,5.3,63.6,76.5,25.0,148.0,5.9,1.0
2889,2889,12,GNB,NYG,2023,14.0,24.0,17.0,21.0,158.0,1.0,0.0,0.0,7.5,7.5,81.0,113.9,34.0,209.0,6.1,2.0
2890,2890,13,GNB,TAM,2023,15.0,34.0,22.0,28.0,353.0,4.0,0.0,5.0,13.6,10.7,78.6,158.3,27.0,99.0,3.7,0.0
2891,2891,14,GNB,CAR,2023,16.0,30.0,23.0,36.0,298.0,2.0,0.0,2.0,8.7,7.8,63.9,108.3,25.0,96.0,3.8,2.0
2892,2892,15,GNB,MIN,2023,17.0,10.0,18.0,32.0,144.0,1.0,1.0,4.0,5.6,4.0,56.3,65.1,16.0,67.0,4.2,0.0
2893,2893,16,GNB,CHI,2023,18.0,9.0,11.0,16.0,117.0,0.0,0.0,5.0,9.3,5.6,68.8,89.8,25.0,75.0,3.0,0.0
2894,2894,0,NYJ,BUF,2023,1.0,16.0,29.0,41.0,217.0,1.0,3.0,5.0,5.8,4.7,70.7,60.7,22.0,97.0,4.4,0.0
2895,2895,1,NYJ,DAL,2023,2.0,30.0,31.0,38.0,248.0,2.0,0.0,1.0,6.7,6.4,81.6,111.4,44.0,134.0,3.0,0.0
2896,2896,2,NYJ,NWE,2023,3.0,15.0,15.0,29.0,201.0,1.0,0.0,0.0,6.9,6.9,51.7,85.6,40.0,157.0,3.9,0.0
2897,2897,3,NYJ,KAN,2023,4.0,23.0,18.0,30.0,197.0,1.0,2.0,1.0,6.8,6.4,60.0,62.8,35.0,204.0,5.8,1.0
2898,2898,4,NYJ,DEN,2023,5.0,21.0,20.0,31.0,169.0,2.0,0.0,4.0,6.3,4.8,64.5,100.1,22.0,139.0,6.3,0.0
2899,2899,5,NYJ,PHI,2023,6.0,14.0,28.0,45.0,268.0,1.0,3.0,2.0,6.2,5.7,62.2,58.4,22.0,80.0,3.6,1.0
2900,2900,6,NYJ,NYG,2023,8.0,10.0,6.0,14.0,-9.0,0.0,0.0,4.0,0.5,-0.5,42.9,50.3,52.0,203.0,3.9,1.0
2901,2901,7,NYJ,LAC,2023,9.0,27.0,16.0,30.0,107.0,0.0,0.0,5.0,4.5,3.1,53.3,61.4,21.0,84.0,4.0,2.0
2902,2902,8,NYJ,LVR,2023,10.0,16.0,16.0,27.0,126.0,1.0,1.0,3.0,5.7,4.2,59.3,67.8,32.0,148.0,4.6,0.0
2903,2903,9,NYJ,BUF,2023,11.0,32.0,20.0,32.0,263.0,3.0,1.0,1.0,8.6,8.0,62.5,106.6,38.0,130.0,3.4,0.0
2904,2904,10,NYJ,MIA,2023,12.0,34.0,21.0,30.0,228.0,1.0,2.0,2.0,8.1,7.1,70.0,75.4,37.0,167.0,4.5,2.0
2905,2905,11,NYJ,ATL,2023,13.0,13.0,12.0,27.0,104.0,1.0,0.0,3.0,4.5,3.5,44.4,67.5,34.0,90.0,2.6,0.0
2906,2906,12,NYJ,HOU,2023,14.0,6.0,11.0,28.0,54.0,0.0,0.0,5.0,3.4,1.6,39.3,47.3,19.0,81.0,4.3,1.0
2907,2907,13,NYJ,MIA,2023,15.0,30.0,23.0,26.0,213.0,1.0,0.0,3.0,8.8,7.3,88.5,113.6,28.0,77.0,2.8,2.0
2908,2908,14,NYJ,WAS,2023,16.0,28.0,16.0,35.0,143.0,1.0,2.0,1.0,4.5,4.0,45.7,42.9,22.0,102.0,4.6,3.0
2909,2909,15,NYJ,CLE,2023,17.0,37.0,19.0,29.0,301.0,3.0,1.0,1.0,10.7,10.0,65.5,120.0,28.0,127.0,4.5,1.0
2910,2910,16,NYJ,NWE,2023,18.0,3.0,12.0,30.0,31.0,0.0,2.0,7.0,2.9,0.8,40.0,20.1,21.0,88.0,4.2,0.0
2911,2911,0,HOU,BAL,2023,1.0,25.0,17.0,22.0,155.0,0.0,1.0,4.0,7.7,6.0,77.3,76.9,32.0,110.0,3.4,3.0
2912,2912,1,HOU,IND,2023,2.0,31.0,25.0,33.0,227.0,1.0,0.0,0.0,6.9,6.9,75.8,104.0,23.0,126.0,5.5,3.0
2913,2913,2,HOU,JAX,2023,3.0,17.0,29.0,42.0,288.0,1.0,1.0,0.0,6.9,6.9,69.0,86.2,27.0,116.0,4.3,1.0
2914,2914,3,HOU,PIT,2023,4.0,6.0,18.0,28.0,111.0,0.0,1.0,3.0,4.7,3.6,64.3,57.3,25.0,114.0,4.6,0.0
2915,2915,4,HOU,ATL,2023,5.0,21.0,29.0,38.0,351.0,1.0,0.0,0.0,9.2,9.2,76.3,112.9,36.0,96.0,2.7,1.0
2916,2916,5,HOU,NOR,2023,6.0,13.0,33.0,51.0,341.0,1.0,1.0,2.0,7.0,6.4,64.7,82.2,25.0,89.0,3.6,0.0
2917,2917,6,HOU,CAR,2023,8.0,15.0,22.0,31.0,180.0,1.0,0.0,6.0,7.6,4.9,71.0,96.2,24.0,44.0,1.8,0.0
2918,2918,7,HOU,TAM,2023,9.0,37.0,21.0,30.0,251.0,2.0,0.0,2.0,8.8,7.8,70.0,117.5,31.0,81.0,2.6,2.0
2919,2919,8,HOU,CIN,2023,10.0,27.0,27.0,40.0,314.0,2.0,2.0,4.0,8.7,7.1,67.5,86.9,16.0,66.0,4.1,1.0
2920,2920,9,HOU,ARI,2023,11.0,16.0,20.0,30.0,196.0,1.0,1.0,3.0,7.1,5.9,66.7,82.1,25.0,123.0,4.9,1.0
2921,2921,10,HOU,JAX,2023,12.0,24.0,23.0,38.0,364.0,1.0,1.0,0.0,9.6,9.6,60.5,90.2,30.0,81.0,2.7,1.0
2922,2922,11,HOU,DEN,2023,13.0,17.0,15.0,26.0,164.0,1.0,3.0,3.0,7.2,5.7,57.7,49.7,30.0,118.0,3.9,1.0
2923,2923,12,HOU,NYJ,2023,14.0,30.0,27.0,36.0,268.0,2.0,0.0,4.0,8.4,6.7,75.0,114.1,26.0,79.0,3.0,1.0
2924,2924,13,HOU,TEN,2023,15.0,16.0,17.0,26.0,138.0,0.0,1.0,7.0,7.7,4.2,65.4,62.7,30.0,66.0,2.2,1.0
2925,2925,14,HOU,CLE,2023,16.0,36.0,28.0,44.0,364.0,3.0,2.0,1.0,8.5,8.1,63.6,93.4,30.0,54.0,1.8,2.0
2926,2926,15,HOU,TEN,2023,17.0,3.0,18.0,26.0,134.0,0.0,0.0,6.0,7.1,4.2,69.2,81.2,21.0,53.0,2.5,0.0
2927,2927,16,HOU,IND,2023,18.0,19.0,13.0,24.0,133.0,0.0,0.0,1.0,5.9,5.3,54.2,70.3,37.0,227.0,6.1,1.0
2928,2928,0,LAC,MIA,2023,1.0,36.0,28.0,45.0,466.0,3.0,1.0,0.0,10.4,10.4,62.2,110.0,20.0,70.0,3.5,1.0
2929,2929,1,LAC,TEN,2023,2.0,27.0,20.0,24.0,200.0,1.0,0.0,5.0,10.3,6.9,83.3,115.3,34.0,141.0,4.1,2.0
2930,2930,2,LAC,MIN,2023,3.0,24.0,32.0,50.0,345.0,3.0,1.0,4.0,7.3,6.4,64.0,95.8,24.0,130.0,5.4,0.0
2931,2931,3,LAC,LVR,2023,4.0,17.0,24.0,39.0,188.0,0.0,1.0,7.0,6.1,4.1,61.5,62.8,23.0,76.0,3.3,2.0
2932,2932,4,LAC,DAL,2023,6.0,20.0,21.0,30.0,246.0,1.0,0.0,5.0,9.1,7.0,70.0,105.7,26.0,96.0,3.7,1.0
2933,2933,5,LAC,KAN,2023,7.0,31.0,32.0,42.0,415.0,4.0,1.0,1.0,10.1,9.7,76.2,128.6,21.0,68.0,3.2,0.0
2934,2934,6,LAC,CHI,2023,8.0,13.0,25.0,37.0,222.0,0.0,2.0,1.0,6.3,5.8,67.6,60.9,25.0,73.0,2.9,2.0
2935,2935,7,LAC,NYJ,2023,9.0,6.0,33.0,49.0,206.0,0.0,0.0,8.0,5.4,3.6,67.3,75.7,20.0,64.0,3.2,0.0
2936,2936,8,LAC,DET,2023,10.0,41.0,23.0,33.0,333.0,2.0,0.0,0.0,10.1,10.1,69.7,122.4,31.0,200.0,6.5,3.0
2937,2937,9,LAC,GNB,2023,11.0,23.0,27.0,40.0,295.0,2.0,0.0,3.0,8.1,6.9,67.5,105.7,28.0,102.0,3.6,1.0
2938,2938,10,LAC,BAL,2023,12.0,20.0,18.0,32.0,164.0,1.0,0.0,2.0,5.5,4.8,56.3,80.7,35.0,197.0,5.6,1.0
2939,2939,11,LAC,NWE,2023,13.0,0.0,13.0,25.0,109.0,0.0,0.0,5.0,5.6,3.6,52.0,63.6,32.0,148.0,4.6,0.0
2940,2940,12,LAC,DEN,2023,14.0,24.0,21.0,33.0,216.0,2.0,1.0,2.0,6.8,6.2,63.6,90.0,31.0,106.0,3.4,1.0
2941,2941,13,LAC,LVR,2023,15.0,63.0,22.0,36.0,254.0,5.0,0.0,1.0,7.2,6.9,61.1,122.0,26.0,124.0,4.8,2.0
2942,2942,14,LAC,BUF,2023,16.0,24.0,15.0,21.0,230.0,1.0,1.0,1.0,11.3,10.5,71.4,103.3,30.0,105.0,3.5,2.0
2943,2943,15,LAC,DEN,2023,17.0,16.0,20.0,32.0,212.0,1.0,0.0,2.0,7.0,6.2,62.5,92.2,33.0,101.0,3.1,0.0
2944,2944,16,LAC,KAN,2023,18.0,13.0,15.0,30.0,145.0,0.0,1.0,1.0,5.1,4.7,50.0,50.0,28.0,123.0,4.4,0.0
2945,2945,0,MIN,TAM,2023,1.0,20.0,21.0,34.0,169.0,2.0,0.0,1.0,5.1,4.8,61.8,93.9,33.0,73.0,2.2,0.0
2946,2946,1,MIN,PHI,2023,2.0,34.0,18.0,23.0,171.0,1.0,1.0,4.0,8.4,6.3,78.3,94.0,48.0,259.0,5.4,3.0
2947,2947,2,MIN,LAC,2023,3.0,28.0,41.0,48.0,445.0,4.0,0.0,1.0,9.5,9.1,85.4,133.1,15.0,30.0,2.0,0.0
2948,2948,3,MIN,CAR,2023,4.0,13.0,25.0,32.0,149.0,0.0,0.0,5.0,6.4,4.0,78.1,86.1,31.0,83.0,2.7,0.0
2949,2949,4,MIN,KAN,2023,5.0,27.0,31.0,41.0,266.0,2.0,0.0,2.0,6.9,6.2,75.6,108.4,21.0,67.0,3.2,1.0
2950,2950,5,MIN,CHI,2023,6.0,13.0,16.0,24.0,113.0,0.0,2.0,5.0,5.9,3.9,66.7,42.5,36.0,162.0,4.5,1.0
2951,2951,6,MIN,SFO,2023,7.0,17.0,21.0,30.0,260.0,1.0,2.0,1.0,9.1,8.4,70.0,79.9,22.0,65.0,3.0,1.0
2952,2952,7,MIN,GNB,2023,8.0,10.0,24.0,41.0,196.0,1.0,1.0,4.0,5.6,4.4,58.5,68.8,17.0,74.0,4.4,0.0
2953,2953,8,MIN,ATL,2023,9.0,28.0,21.0,38.0,260.0,1.0,1.0,1.0,7.1,6.7,55.3,74.5,28.0,110.0,3.9,1.0
